activity_id,lead_id,rep_id,activity_type,activity_outcome,activity_date
13775,7088,24,Call,Negative,2026-02-02
13776,8533,42,Meeting,Neutral,2026-03-29
13777,6306,38,Call,Neutral,2025-11-21
13778,3342,4,Call,Negative,2026-03-16
13779,148,45,Demo,Neutral,2025-07-10
13780,8362,25,Meeting,Negative,2025-09-08
13781,504,5,Demo,Positive,2026-01-09
13782,1623,30,Meeting,Negative,2025-10-05
13783,7955,9,Meeting,Neutral,2026-03-23
13784,5609,3,Demo,Positive,2025-09-22
13785,9719,9,Demo,Neutral,2025-09-29
13786,3925,49,Demo,Positive,2025-06-23
13787,9749,45,Email,Neutral,2026-05-11
13788,7320,32,Demo,Positive,2026-06-12
13789,2859,38,Meeting,Positive,2026-06-09
13790,5043,32,Demo,Neutral,2025-07-29
13791,7400,22,Demo,Positive,2026-06-13
13792,9723,22,Meeting,Neutral,2026-04-07
13793,76,5,Meeting,Positive,2026-04-30
13794,3226,19,Meeting,Negative,2025-10-10
13795,3423,3,Call,Negative,2026-03-03
13796,4366,3,Call,Positive,2026-02-24
13797,9595,38,Email,Neutral,2025-06-28
13798,2523,17,Email,Positive,2026-04-11
13799,4808,33,Call,Positive,2026-06-03
13800,487,32,Demo,Positive,2025-09-01
13801,6013,31,Meeting,Negative,2025-09-30
13802,7569,43,Meeting,Positive,2026-04-25
13803,5068,50,Call,Neutral,2025-08-23
13804,2323,47,Email,Positive,2026-04-30
13805,6676,25,Demo,Negative,2025-12-23
13806,3178,19,Call,Neutral,2026-03-27
13807,3544,9,Call,Negative,2025-09-24
13808,9222,18,Meeting,Neutral,2025-10-16
13809,1846,35,Demo,Neutral,2026-04-11
13810,3427,45,Call,Negative,2025-10-25
13811,5308,3,Meeting,Neutral,2025-09-08
13812,8355,34,Call,Positive,2026-05-26
13813,7165,31,Demo,Positive,2025-12-11
13814,5415,22,Call,Neutral,2025-12-27
13815,8861,50,Meeting,Negative,2025-09-14
13816,2082,40,Meeting,Positive,2025-08-19
13817,6026,33,Email,Neutral,2025-09-22
13818,2872,12,Call,Negative,2025-07-18
13819,7218,20,Email,Positive,2026-05-09
13820,2506,24,Email,Positive,2025-11-21
13821,8711,28,Email,Positive,2025-07-10
13822,1999,17,Email,Positive,2026-05-16
13823,2344,41,Demo,Neutral,2025-07-26
13824,8667,46,Call,Neutral,2026-04-04
13825,6821,40,Meeting,Positive,2025-11-05
13826,8150,21,Demo,Neutral,2026-03-07
13827,3068,48,Meeting,Negative,2025-07-28
13828,8912,40,Email,Positive,2025-06-25
13829,4759,27,Demo,Neutral,2025-06-30
13830,4763,6,Email,Neutral,2025-09-30
13831,2054,26,Meeting,Negative,2026-05-31
13832,2892,16,Email,Neutral,2025-11-13
13833,364,41,Email,Positive,2025-07-19
13834,6227,24,Demo,Negative,2025-08-12
13835,1477,17,Email,Positive,2025-10-23
13836,2413,6,Meeting,Negative,2025-07-11
13837,7573,24,Call,Positive,2026-03-26
13838,77,16,Email,Negative,2026-03-15
13839,460,30,Call,Neutral,2026-04-29
13840,7203,41,Email,Negative,2025-08-11
13841,3462,45,Demo,Positive,2026-02-04
13842,5235,40,Email,Neutral,2026-03-12
13843,7001,41,Call,Neutral,2025-10-06
13844,4587,22,Meeting,Positive,2025-10-24
13845,5496,45,Demo,Positive,2025-07-27
13846,4382,12,Call,Positive,2025-07-13
13847,9254,9,Call,Negative,2025-12-16
13848,4525,22,Demo,Negative,2026-04-09
13849,3859,28,Email,Negative,2025-10-12
13850,6012,15,Meeting,Positive,2025-12-10
13851,8992,44,Email,Negative,2025-06-29
13852,1701,9,Demo,Positive,2026-02-07
13853,7956,15,Email,Negative,2026-06-12
13854,8053,28,Call,Neutral,2025-10-07
13855,2118,14,Call,Negative,2026-05-26
13856,4923,44,Call,Negative,2026-05-04
13857,5368,47,Call,Positive,2025-12-02
13858,9936,45,Meeting,Positive,2026-06-04
13859,1006,36,Call,Negative,2026-01-18
13860,5758,45,Call,Positive,2025-08-04
13861,3731,34,Email,Neutral,2026-01-20
13862,2332,3,Call,Positive,2025-09-22
13863,3797,23,Call,Neutral,2025-11-19
13864,7206,39,Demo,Negative,2025-10-08
13865,9300,23,Demo,Negative,2025-07-28
13866,6441,16,Email,Positive,2025-09-30
13867,7976,47,Email,Negative,2026-04-12
13868,6495,31,Call,Positive,2025-11-01
13869,4722,41,Email,Positive,2026-04-10
13870,8012,50,Email,Negative,2025-12-01
13871,8259,7,Demo,Negative,2026-03-08
13872,4485,8,Email,Neutral,2026-02-09
13873,9855,18,Email,Positive,2025-12-05
13874,1462,15,Email,Positive,2025-08-23
13875,5903,19,Email,Negative,2026-03-28
13876,4195,39,Email,Negative,2026-03-10
13877,2964,45,Demo,Neutral,2026-05-04
13878,2098,50,Demo,Positive,2025-07-16
13879,5938,50,Email,Positive,2025-06-16
13880,4005,2,Meeting,Negative,2025-10-13
13881,4977,25,Email,Negative,2026-04-11
13882,8016,21,Email,Neutral,2025-09-13
13883,8673,25,Call,Positive,2025-10-29
13884,6513,12,Call,Neutral,2026-01-23
13885,1958,8,Call,Positive,2025-09-02
13886,7402,19,Meeting,Neutral,2025-12-13
13887,279,21,Call,Positive,2025-12-24
13888,3896,4,Meeting,Negative,2025-10-22
13889,5355,26,Meeting,Positive,2026-06-06
13890,9324,27,Meeting,Negative,2026-04-01
13891,2266,12,Email,Positive,2025-12-10
13892,8628,9,Email,Negative,2025-07-15
13893,2073,23,Call,Negative,2026-01-02
13894,5002,29,Call,Positive,2025-11-25
13895,521,12,Email,Negative,2025-12-12
13896,6842,33,Call,Neutral,2025-11-12
13897,9863,26,Call,Negative,2025-12-20
13898,4720,12,Meeting,Positive,2026-05-04
13899,848,49,Demo,Positive,2025-10-11
13900,4565,34,Call,Positive,2025-08-05
13901,3324,23,Call,Negative,2026-02-16
13902,2100,45,Demo,Negative,2026-06-13
13903,7,9,Email,Neutral,2026-02-17
13904,4911,46,Call,Negative,2025-12-21
13905,1401,22,Demo,Neutral,2025-11-01
13906,9143,13,Meeting,Neutral,2025-10-06
13907,3747,43,Email,Positive,2026-03-27
13908,2383,4,Call,Positive,2025-09-09
13909,2403,13,Email,Negative,2025-10-08
13910,89,14,Demo,Negative,2025-12-05
13911,6715,17,Meeting,Positive,2026-04-02
13912,8486,15,Meeting,Positive,2025-09-05
13913,9220,37,Demo,Negative,2026-06-01
13914,1589,49,Demo,Positive,2026-02-06
13915,1128,25,Meeting,Neutral,2025-12-01
13916,777,20,Demo,Neutral,2025-08-14
13917,8471,28,Email,Negative,2025-06-23
13918,8539,39,Meeting,Positive,2026-02-18
13919,6916,7,Demo,Negative,2025-11-22
13920,7450,17,Demo,Positive,2025-08-31
13921,8084,11,Call,Positive,2025-09-20
13922,2698,15,Meeting,Negative,2025-06-26
13923,1691,35,Call,Positive,2026-03-07
13924,1349,11,Demo,Neutral,2025-11-01
13925,4774,39,Call,Neutral,2025-10-21
13926,47,40,Call,Neutral,2026-04-12
13927,7056,50,Email,Negative,2026-05-28
13928,1684,46,Email,Positive,2025-10-14
13929,9840,50,Email,Neutral,2026-01-17
13930,2046,3,Email,Neutral,2025-06-22
13931,2146,26,Demo,Neutral,2025-08-23
13932,15,5,Call,Neutral,2026-05-20
13933,3194,34,Call,Neutral,2025-10-31
13934,1431,10,Demo,Negative,2026-06-03
13935,9911,8,Email,Positive,2026-03-25
13936,2616,25,Meeting,Negative,2025-09-10
13937,191,15,Email,Negative,2026-04-24
13938,4595,21,Meeting,Negative,2025-11-08
13939,6750,37,Meeting,Positive,2025-06-21
13940,3297,12,Email,Negative,2026-02-17
13941,4063,20,Email,Positive,2025-08-23
13942,1563,47,Meeting,Neutral,2025-11-05
13943,6034,18,Meeting,Neutral,2025-09-19
13944,8024,23,Email,Neutral,2026-05-01
13945,2277,46,Demo,Neutral,2025-10-16
13946,1099,47,Demo,Negative,2026-04-28
13947,8655,7,Call,Negative,2026-04-01
13948,8220,28,Call,Positive,2025-11-07
13949,5270,27,Demo,Positive,2026-01-18
13950,4700,8,Demo,Negative,2025-10-20
13951,9657,6,Email,Negative,2026-03-18
13952,5224,45,Meeting,Positive,2025-10-21
13953,2834,24,Demo,Positive,2026-01-23
13954,1663,29,Call,Positive,2026-04-12
13955,6952,25,Email,Neutral,2026-04-06
13956,9827,11,Meeting,Negative,2026-03-06
13957,3810,17,Email,Positive,2025-08-05
13958,3779,20,Email,Positive,2025-08-07
13959,1376,23,Call,Positive,2025-07-06
13960,4186,20,Demo,Negative,2025-10-22
13961,9710,49,Demo,Neutral,2026-01-27
13962,2975,23,Call,Negative,2025-09-20
13963,5010,43,Email,Neutral,2025-12-19
13964,59,9,Meeting,Negative,2026-05-30
13965,8686,35,Demo,Neutral,2025-06-24
13966,7589,48,Demo,Neutral,2026-02-07
13967,3260,25,Demo,Neutral,2026-06-05
13968,7977,49,Meeting,Negative,2025-07-16
13969,3562,36,Meeting,Neutral,2026-01-17
13970,3890,19,Meeting,Positive,2025-11-22
13971,9070,50,Email,Neutral,2026-03-28
13972,5608,15,Demo,Negative,2026-04-29
13973,6730,6,Meeting,Negative,2025-08-19
13974,2462,45,Meeting,Neutral,2026-05-05
13975,6095,19,Call,Neutral,2025-11-10
13976,1582,35,Email,Neutral,2025-07-27
13977,5459,8,Demo,Neutral,2026-06-07
13978,3298,24,Demo,Positive,2026-02-17
13979,8774,30,Meeting,Positive,2026-03-20
13980,5802,23,Demo,Positive,2026-05-10
13981,6659,36,Email,Neutral,2026-03-19
13982,3271,37,Call,Neutral,2026-05-12
13983,8358,20,Meeting,Neutral,2026-04-30
13984,3277,20,Meeting,Negative,2026-06-03
13985,7663,29,Email,Negative,2025-10-02
13986,6739,18,Email,Negative,2026-02-24
13987,7458,45,Call,Positive,2025-11-03
13988,961,50,Demo,Negative,2025-06-28
13989,5180,37,Call,Neutral,2025-12-31
13990,6578,12,Call,Neutral,2026-03-23
13991,3428,31,Email,Positive,2025-08-31
13992,2093,26,Demo,Negative,2025-12-03
13993,8999,50,Email,Positive,2026-02-16
13994,4629,21,Meeting,Negative,2025-07-06
13995,1655,40,Email,Positive,2025-08-28
13996,9879,26,Meeting,Negative,2026-01-19
13997,4444,18,Call,Neutral,2026-01-18
13998,6092,34,Meeting,Neutral,2026-06-09
13999,8700,4,Demo,Negative,2025-08-22
14000,8315,2,Meeting,Negative,2026-05-22
14001,2345,29,Call,Negative,2026-03-18
14002,803,46,Email,Negative,2025-12-11
14003,7284,4,Call,Positive,2026-01-24
14004,1348,44,Demo,Positive,2026-02-27
14005,2213,16,Meeting,Positive,2025-11-27
14006,6030,6,Meeting,Positive,2025-10-03
14007,1056,31,Email,Positive,2025-10-10
14008,4774,28,Email,Neutral,2025-12-08
14009,1696,50,Demo,Negative,2025-07-23
14010,8138,45,Meeting,Negative,2026-04-21
14011,7312,12,Demo,Neutral,2026-04-29
14012,8677,7,Demo,Positive,2025-07-23
14013,9142,32,Call,Neutral,2026-02-28
14014,6007,19,Call,Negative,2025-11-14
14015,8657,31,Demo,Positive,2026-02-17
14016,6958,18,Demo,Positive,2025-08-08
14017,6268,17,Demo,Negative,2025-09-23
14018,2235,47,Call,Neutral,2025-09-20
14019,5582,16,Email,Negative,2026-05-28
14020,6334,29,Demo,Negative,2025-12-21
14021,4196,23,Call,Neutral,2026-01-04
14022,655,8,Call,Positive,2025-09-28
14023,4535,45,Email,Positive,2026-02-18
14024,1418,25,Call,Neutral,2026-02-20
14025,1366,8,Meeting,Positive,2026-05-29
14026,787,28,Call,Neutral,2026-05-17
14027,9689,29,Meeting,Neutral,2026-02-11
14028,360,30,Meeting,Neutral,2026-03-27
14029,2637,2,Meeting,Negative,2026-01-11
14030,1844,31,Meeting,Negative,2026-04-16
14031,795,32,Meeting,Positive,2026-05-17
14032,578,10,Meeting,Positive,2025-09-28
14033,5279,20,Meeting,Negative,2025-08-28
14034,5199,10,Demo,Positive,2025-07-16
14035,8551,36,Email,Positive,2026-05-16
14036,1887,50,Call,Positive,2026-03-20
14037,4694,40,Meeting,Negative,2025-08-31
14038,8869,46,Meeting,Neutral,2026-05-11
14039,6973,38,Email,Positive,2025-08-04
14040,3863,10,Call,Positive,2025-12-23
14041,4576,48,Email,Positive,2026-05-12
14042,2271,34,Email,Negative,2025-09-08
14043,1034,10,Meeting,Neutral,2025-08-04
14044,7467,47,Call,Neutral,2026-01-07
14045,1248,50,Call,Neutral,2025-10-21
14046,6302,6,Call,Negative,2025-09-14
14047,1156,2,Demo,Neutral,2025-10-23
14048,2536,21,Meeting,Positive,2026-01-01
14049,290,49,Email,Positive,2025-10-03
14050,4466,21,Email,Positive,2026-04-19
14051,1054,20,Meeting,Neutral,2026-06-02
14052,7964,9,Call,Positive,2025-09-24
14053,1195,14,Call,Negative,2025-11-13
14054,7320,15,Email,Neutral,2026-01-22
14055,9683,19,Demo,Negative,2026-05-02
14056,8135,21,Email,Positive,2026-02-26
14057,1295,41,Call,Neutral,2025-07-13
14058,5783,38,Meeting,Negative,2025-08-24
14059,578,7,Call,Positive,2025-11-04
14060,8604,41,Email,Positive,2026-06-15
14061,3883,8,Call,Neutral,2026-05-22
14062,730,21,Demo,Positive,2026-06-04
14063,1649,26,Call,Positive,2025-09-08
14064,6068,18,Call,Negative,2026-02-23
14065,5119,50,Meeting,Neutral,2025-12-30
14066,8687,33,Meeting,Neutral,2025-09-20
14067,4855,7,Email,Negative,2025-12-25
14068,5214,34,Email,Negative,2025-07-04
14069,2802,27,Meeting,Positive,2026-01-12
14070,7615,44,Demo,Negative,2025-11-15
14071,6093,30,Email,Positive,2026-04-06
14072,8066,45,Email,Negative,2026-03-14
14073,357,8,Demo,Positive,2026-03-23
14074,3080,5,Call,Negative,2025-08-05
14075,9767,26,Demo,Negative,2026-05-05
14076,2763,46,Call,Negative,2026-05-12
14077,1097,14,Meeting,Positive,2026-02-06
14078,8444,44,Meeting,Neutral,2026-02-28
14079,6619,33,Demo,Neutral,2025-12-11
14080,3722,32,Email,Positive,2026-05-22
14081,8577,25,Call,Positive,2025-07-14
14082,3829,48,Email,Neutral,2026-03-16
14083,6849,32,Demo,Neutral,2026-05-09
14084,3007,40,Meeting,Positive,2026-01-26
14085,1590,21,Meeting,Neutral,2026-06-15
14086,1886,47,Call,Neutral,2025-11-15
14087,2586,37,Demo,Positive,2025-10-17
14088,3001,45,Meeting,Positive,2025-06-22
14089,202,34,Call,Neutral,2025-10-26
14090,9934,11,Meeting,Positive,2026-01-14
14091,9900,3,Email,Negative,2026-01-18
14092,4973,47,Call,Negative,2025-07-28
14093,1167,42,Demo,Neutral,2025-08-24
14094,3050,1,Call,Neutral,2026-02-19
14095,7204,9,Email,Negative,2026-03-23
14096,5232,13,Demo,Negative,2025-11-21
14097,6,12,Demo,Neutral,2026-06-02
14098,5856,27,Demo,Positive,2025-09-23
14099,5748,18,Email,Positive,2026-05-01
14100,5656,32,Call,Positive,2025-08-01
14101,7820,22,Demo,Positive,2025-08-31
14102,8803,46,Email,Negative,2025-09-09
14103,8612,8,Demo,Negative,2025-08-01
14104,1094,4,Call,Negative,2026-03-17
14105,85,1,Demo,Negative,2025-08-08
14106,1960,39,Email,Neutral,2026-03-16
14107,2819,24,Call,Negative,2025-09-22
14108,1027,46,Demo,Neutral,2025-09-16
14109,3664,5,Meeting,Positive,2026-03-12
14110,5929,10,Email,Positive,2026-02-16
14111,4439,9,Call,Neutral,2026-05-29
14112,2545,30,Demo,Negative,2025-08-08
14113,7265,35,Meeting,Neutral,2026-04-25
14114,5942,30,Demo,Negative,2025-09-19
14115,7397,45,Meeting,Positive,2026-02-08
14116,8761,7,Meeting,Negative,2025-08-11
14117,1785,7,Meeting,Positive,2026-04-21
14118,9109,39,Demo,Negative,2025-07-29
14119,559,7,Call,Negative,2026-03-12
14120,7950,35,Demo,Positive,2025-06-22
14121,3589,42,Email,Neutral,2025-09-03
14122,3513,38,Meeting,Negative,2026-02-09
14123,7375,41,Call,Negative,2025-12-14
14124,9593,15,Demo,Negative,2025-10-31
14125,3114,41,Meeting,Positive,2025-07-29
14126,7427,4,Call,Negative,2025-11-19
14127,2395,19,Demo,Negative,2026-05-16
14128,2981,22,Demo,Negative,2026-01-29
14129,7254,18,Call,Neutral,2026-05-10
14130,1865,44,Meeting,Negative,2025-07-06
14131,3960,40,Call,Positive,2025-07-30
14132,4272,15,Call,Negative,2025-06-19
14133,4436,10,Call,Positive,2025-10-06
14134,3361,3,Meeting,Negative,2026-06-04
14135,7712,9,Email,Neutral,2026-05-30
14136,2768,40,Call,Neutral,2025-08-28
14137,5284,37,Email,Negative,2025-11-17
14138,2059,40,Call,Positive,2025-10-19
14139,8752,36,Call,Neutral,2025-10-06
14140,2982,1,Call,Negative,2026-05-23
14141,9029,37,Meeting,Positive,2025-08-06
14142,4713,7,Demo,Positive,2026-05-15
14143,5687,22,Email,Positive,2025-10-04
14144,5954,25,Meeting,Positive,2025-11-30
14145,4474,4,Meeting,Negative,2026-02-15
14146,832,45,Email,Neutral,2025-10-25
14147,2035,23,Email,Positive,2025-06-29
14148,5189,13,Email,Positive,2026-02-05
14149,3003,23,Meeting,Negative,2026-05-19
14150,8013,13,Meeting,Neutral,2025-11-28
14151,5436,48,Demo,Neutral,2026-05-21
14152,1547,47,Demo,Positive,2026-03-20
14153,6007,46,Call,Neutral,2025-07-27
14154,6066,6,Demo,Negative,2026-05-20
14155,3822,30,Meeting,Neutral,2025-09-28
14156,8762,40,Email,Neutral,2026-05-27
14157,823,39,Call,Positive,2025-10-18
14158,3185,33,Demo,Positive,2025-09-12
14159,1042,26,Meeting,Positive,2025-12-19
14160,2482,50,Demo,Neutral,2026-01-19
14161,9213,39,Email,Positive,2026-02-25
14162,3942,22,Email,Negative,2026-05-27
14163,4585,20,Call,Positive,2026-05-28
14164,5474,10,Call,Neutral,2026-04-22
14165,6408,27,Meeting,Positive,2026-06-09
14166,1436,21,Demo,Positive,2026-01-31
14167,5289,33,Call,Neutral,2026-05-26
14168,9601,4,Call,Neutral,2026-04-27
14169,9179,20,Meeting,Negative,2026-02-15
14170,205,2,Demo,Neutral,2025-12-08
14171,6866,27,Call,Positive,2025-11-24
14172,4170,12,Call,Positive,2025-11-11
14173,6210,10,Call,Negative,2025-11-08
14174,3731,45,Email,Positive,2026-05-24
14175,4752,26,Call,Neutral,2025-10-18
14176,9408,33,Email,Positive,2026-04-19
14177,4394,9,Demo,Negative,2026-03-22
14178,329,36,Demo,Neutral,2026-04-24
14179,9445,20,Meeting,Neutral,2026-03-09
14180,5364,38,Email,Positive,2026-03-14
14181,3784,1,Call,Neutral,2026-05-01
14182,9730,47,Email,Neutral,2026-01-04
14183,9933,3,Call,Positive,2025-08-13
14184,4490,12,Email,Neutral,2025-09-04
14185,8144,4,Email,Positive,2025-08-27
14186,6144,25,Email,Negative,2026-01-11
14187,1082,31,Demo,Positive,2026-06-04
14188,9867,2,Email,Negative,2026-03-08
14189,4636,3,Call,Negative,2025-10-25
14190,989,27,Meeting,Neutral,2026-03-16
14191,3990,22,Email,Neutral,2026-01-03
14192,8027,38,Meeting,Neutral,2025-09-23
14193,2918,45,Demo,Negative,2026-02-07
14194,567,11,Email,Negative,2025-08-02
14195,5604,27,Email,Negative,2026-03-15
14196,3676,13,Email,Negative,2026-04-08
14197,3970,8,Call,Positive,2026-05-20
14198,3179,15,Call,Negative,2026-01-03
14199,1594,27,Call,Positive,2026-05-12
14200,2009,32,Demo,Neutral,2025-12-30
14201,8297,9,Email,Positive,2026-02-11
14202,7965,43,Email,Positive,2025-07-04
14203,5889,30,Email,Negative,2026-03-20
14204,5515,9,Meeting,Neutral,2026-03-13
14205,8513,31,Call,Neutral,2025-09-27
14206,7673,43,Email,Neutral,2025-07-20
14207,9723,28,Call,Neutral,2025-08-01
14208,9843,29,Meeting,Negative,2025-09-19
14209,6919,15,Call,Neutral,2025-12-24
14210,6104,32,Email,Negative,2026-05-17
14211,3033,35,Call,Positive,2025-07-26
14212,9602,48,Email,Negative,2026-01-08
14213,2347,47,Email,Neutral,2026-05-27
14214,5485,48,Meeting,Neutral,2026-05-09
14215,2221,25,Demo,Negative,2026-01-25
14216,5632,32,Demo,Positive,2026-01-24
14217,8979,37,Email,Negative,2026-02-27
14218,6351,10,Meeting,Neutral,2025-11-26
14219,4210,13,Email,Negative,2025-10-18
14220,3089,33,Email,Positive,2025-09-05
14221,825,6,Meeting,Negative,2025-07-02
14222,698,15,Demo,Negative,2026-05-13
14223,3022,43,Demo,Neutral,2026-02-09
14224,8531,10,Demo,Negative,2026-05-15
14225,7237,14,Email,Positive,2026-04-14
14226,2195,47,Demo,Positive,2026-03-09
14227,9321,32,Meeting,Positive,2026-04-22
14228,2784,8,Email,Positive,2026-02-25
14229,3311,23,Demo,Negative,2026-05-18
14230,7276,20,Demo,Neutral,2025-11-09
14231,6463,16,Demo,Negative,2025-06-29
14232,9294,6,Call,Neutral,2026-02-04
14233,361,21,Call,Positive,2025-07-27
14234,4760,30,Email,Neutral,2026-05-19
14235,3329,46,Meeting,Negative,2025-09-28
14236,3732,20,Demo,Positive,2026-06-07
14237,1033,10,Demo,Positive,2026-04-17
14238,5398,25,Call,Neutral,2026-05-16
14239,4043,11,Call,Positive,2025-08-11
14240,6266,49,Email,Neutral,2025-12-15
14241,6272,1,Call,Negative,2025-07-04
14242,4658,47,Demo,Neutral,2025-09-29
14243,8866,17,Demo,Positive,2025-07-10
14244,431,22,Call,Neutral,2026-05-16
14245,9921,28,Email,Negative,2025-10-18
14246,3495,29,Meeting,Neutral,2025-06-20
14247,7256,45,Demo,Positive,2025-10-19
14248,7917,3,Meeting,Positive,2026-04-02
14249,3026,49,Demo,Neutral,2025-12-02
14250,8969,35,Email,Positive,2025-11-11
14251,1250,2,Call,Positive,2026-05-05
14252,6232,10,Call,Neutral,2026-04-03
14253,3432,44,Email,Neutral,2025-10-11
14254,3552,9,Demo,Positive,2025-06-29
14255,8215,31,Meeting,Positive,2025-08-14
14256,1454,17,Demo,Positive,2025-07-13
14257,7120,48,Demo,Positive,2026-02-19
14258,5312,25,Meeting,Negative,2025-10-16
14259,7674,17,Email,Positive,2025-11-16
14260,785,23,Email,Negative,2025-11-13
14261,6170,32,Meeting,Positive,2025-10-25
14262,698,11,Call,Neutral,2025-07-17
14263,3242,40,Meeting,Neutral,2025-11-12
14264,6967,24,Demo,Positive,2026-04-12
14265,5090,5,Email,Neutral,2025-11-08
14266,5129,14,Email,Positive,2026-04-02
14267,4601,47,Demo,Neutral,2026-04-19
14268,2312,8,Email,Neutral,2026-05-12
14269,2941,22,Call,Positive,2025-09-11
14270,5350,40,Meeting,Neutral,2026-06-01
14271,6772,11,Email,Positive,2025-10-24
14272,8952,12,Meeting,Positive,2025-12-05
14273,7678,20,Demo,Positive,2025-08-12
14274,2146,6,Meeting,Positive,2026-04-27
14275,1202,2,Email,Negative,2025-08-02
14276,8063,42,Meeting,Positive,2026-05-31
14277,3495,27,Email,Neutral,2026-04-02
14278,9917,46,Call,Positive,2025-12-20
14279,2269,38,Call,Neutral,2025-07-26
14280,1571,24,Call,Negative,2025-11-16
14281,7902,26,Call,Negative,2026-02-10
14282,7795,18,Call,Neutral,2025-08-07
14283,5438,35,Demo,Positive,2026-03-21
14284,1637,42,Meeting,Positive,2026-06-13
14285,3856,3,Demo,Positive,2025-10-04
14286,4118,23,Demo,Positive,2026-04-06
14287,5482,26,Meeting,Negative,2025-10-19
14288,7603,2,Meeting,Neutral,2025-10-24
14289,2492,13,Email,Neutral,2025-09-26
14290,7710,43,Demo,Neutral,2026-01-02
14291,7808,36,Meeting,Negative,2025-06-26
14292,8465,4,Call,Neutral,2025-07-03
14293,4167,11,Email,Negative,2026-06-12
14294,4566,31,Demo,Neutral,2026-03-02
14295,4220,35,Meeting,Negative,2025-07-08
14296,6834,32,Email,Neutral,2025-12-27
14297,1688,46,Email,Positive,2026-06-12
14298,2432,13,Email,Neutral,2026-06-02
14299,5698,37,Email,Negative,2025-07-08
14300,8280,43,Meeting,Neutral,2025-11-15
14301,1549,49,Email,Neutral,2026-05-30
14302,7417,1,Meeting,Neutral,2025-11-21
14303,599,46,Meeting,Negative,2026-05-21
14304,2342,38,Demo,Negative,2025-09-04
14305,2507,16,Email,Negative,2025-08-01
14306,9275,29,Meeting,Positive,2026-05-25
14307,4679,48,Meeting,Neutral,2026-01-14
14308,873,6,Call,Negative,2026-01-09
14309,1858,48,Meeting,Neutral,2025-08-18
14310,9409,7,Demo,Positive,2026-04-26
14311,7970,39,Email,Positive,2026-01-22
