lead_id,industry,lead_source,company_size,annual_revenue,region,lead_status,created_date
6584,Manufacturing,Partner,Medium,9196342,South,Qualified,2026-06-13
6585,Finance,Referral,Medium,4312912,North,Contacted,2025-10-04
6586,Retail,Referral,Medium,8163465,North,Qualified,2026-05-20
6587,Finance,Cold Call,Large,2511640,South,New,2026-01-10
6588,Technology,Website,Small,9621741,South,New,2025-08-27
6589,Technology,Campaign,Large,355547,West,Qualified,2026-02-04
6590,Healthcare,Website,Large,8028170,East,Converted,2025-12-02
6591,Healthcare,Partner,Large,9515797,West,Lost,2025-10-25
6592,Healthcare,Cold Call,Large,5308402,East,Converted,2025-07-22
6593,Healthcare,Cold Call,Large,5580059,South,Contacted,2026-01-17
6594,Finance,Partner,Medium,515097,East,Lost,2025-07-07
6595,Retail,Cold Call,Medium,1789688,West,Lost,2025-11-25
6596,Technology,Campaign,Medium,2996299,South,Converted,2025-07-27
6597,Healthcare,Referral,Medium,8226892,West,Converted,2025-08-04
6598,Manufacturing,Campaign,Medium,5168136,North,Lost,2026-04-12
6599,Finance,Website,Small,1604138,South,Qualified,2026-01-22
6600,Healthcare,Website,Large,2380636,South,Converted,2026-01-04
6601,Technology,Cold Call,Large,3678149,East,New,2026-05-14
6602,Manufacturing,Referral,Large,5991954,West,Lost,2026-01-02
6603,Technology,Partner,Large,1442741,South,Qualified,2025-10-26
6604,Manufacturing,Campaign,Medium,342373,West,Converted,2025-12-22
6605,Healthcare,Website,Large,3105637,West,Qualified,2026-05-05
6606,Retail,Referral,Small,1980706,South,Lost,2025-12-04
6607,Finance,Partner,Large,2966793,West,New,2025-08-06
6608,Technology,Website,Large,3995713,South,New,2025-10-23
6609,Manufacturing,Partner,Large,1676255,North,Contacted,2026-06-06
6610,Retail,Cold Call,Large,7729651,East,Qualified,2025-06-24
6611,Manufacturing,Referral,Small,8825524,East,Converted,2026-06-03
6612,Finance,Referral,Large,7819037,South,New,2026-05-21
6613,Manufacturing,Campaign,Medium,1416078,East,Converted,2025-11-26
6614,Finance,Partner,Medium,2281846,East,Converted,2026-03-11
6615,Technology,Website,Large,3204171,North,Lost,2025-07-10
6616,Healthcare,Website,Medium,8382589,West,Lost,2026-05-31
6617,Technology,Referral,Medium,9966858,East,Lost,2025-12-19
6618,Retail,Website,Small,7531250,East,Qualified,2025-11-13
6619,Retail,Partner,Large,3975436,East,New,2025-11-18
6620,Manufacturing,Website,Small,5459241,East,Lost,2025-11-22
6621,Healthcare,Website,Medium,9109887,North,Converted,2026-01-24
6622,Retail,Cold Call,Large,989855,West,New,2026-01-04
6623,Manufacturing,Cold Call,Large,8162180,South,Contacted,2026-02-22
6624,Healthcare,Partner,Small,1398937,North,Contacted,2026-01-26
6625,Finance,Partner,Small,9408765,North,New,2025-12-25
6626,Technology,Website,Large,4894100,South,New,2026-05-21
6627,Finance,Campaign,Small,5099534,West,Lost,2025-08-21
6628,Manufacturing,Referral,Small,1345084,East,New,2026-06-14
6629,Healthcare,Partner,Large,5830894,South,Contacted,2025-11-15
6630,Retail,Referral,Large,2245147,North,New,2026-01-17
6631,Manufacturing,Website,Large,272654,South,Qualified,2025-11-15
6632,Technology,Website,Large,3657639,South,Lost,2026-05-08
6633,Finance,Referral,Large,6094720,South,New,2025-09-08
6634,Retail,Referral,Small,9265286,East,Converted,2026-03-25
6635,Technology,Cold Call,Small,4600787,East,Converted,2025-07-14
6636,Technology,Partner,Large,6248308,North,Lost,2025-11-26
6637,Retail,Campaign,Small,3351430,West,Converted,2026-03-26
6638,Finance,Cold Call,Medium,1875885,West,Contacted,2026-01-18
6639,Manufacturing,Campaign,Large,8867489,South,Contacted,2025-08-30
6640,Finance,Website,Medium,8975658,East,Converted,2025-08-10
6641,Finance,Website,Medium,5509595,North,Converted,2025-10-24
6642,Healthcare,Referral,Large,466412,East,Contacted,2025-12-02
6643,Retail,Partner,Small,6597431,South,Converted,2025-09-27
6644,Manufacturing,Partner,Large,8843552,South,New,2026-01-13
6645,Retail,Website,Small,3483897,South,Converted,2025-06-29
6646,Healthcare,Partner,Medium,9564473,West,Contacted,2025-12-26
6647,Healthcare,Partner,Small,1820747,North,Converted,2025-12-13
6648,Finance,Website,Small,7939880,North,Contacted,2025-11-24
6649,Manufacturing,Referral,Small,9854173,East,Qualified,2026-05-28
6650,Manufacturing,Referral,Small,7109477,South,New,2025-07-29
6651,Manufacturing,Campaign,Medium,2324716,North,Converted,2026-01-28
6652,Healthcare,Cold Call,Small,3770789,North,Contacted,2025-09-13
6653,Healthcare,Partner,Large,8617802,West,Lost,2026-05-22
6654,Technology,Cold Call,Medium,4822805,East,New,2025-11-21
6655,Healthcare,Referral,Large,8219686,East,Contacted,2025-08-06
6656,Finance,Partner,Small,8462079,North,New,2026-04-30
6657,Healthcare,Campaign,Small,4132192,East,New,2026-04-03
6658,Retail,Referral,Small,5962291,North,Qualified,2025-12-25
6659,Retail,Referral,Large,9756701,West,Qualified,2026-03-08
6660,Manufacturing,Cold Call,Small,3994056,South,Converted,2026-01-11
6661,Technology,Referral,Small,6843908,West,Lost,2025-12-14
6662,Finance,Cold Call,Large,8138440,East,New,2026-02-14
6663,Manufacturing,Website,Large,552107,West,Qualified,2025-07-12
6664,Technology,Campaign,Medium,951084,West,Lost,2026-01-14
6665,Manufacturing,Campaign,Medium,3179927,South,New,2025-11-13
6666,Healthcare,Website,Medium,7152165,East,Qualified,2025-07-30
6667,Retail,Cold Call,Medium,685365,North,New,2026-01-24
6668,Manufacturing,Cold Call,Small,8973008,West,Lost,2026-02-12
6669,Retail,Partner,Small,4289127,North,Qualified,2025-09-09
6670,Healthcare,Referral,Medium,4192444,South,New,2026-04-08
6671,Finance,Cold Call,Small,4630728,West,Lost,2025-08-23
6672,Retail,Cold Call,Small,2405109,North,Converted,2026-02-03
6673,Technology,Partner,Medium,6927288,South,Qualified,2025-07-22
6674,Manufacturing,Referral,Medium,4567601,East,Contacted,2026-01-01
6675,Manufacturing,Cold Call,Small,2929705,North,Lost,2025-10-05
6676,Finance,Partner,Medium,6449242,North,Qualified,2025-10-03
6677,Retail,Campaign,Small,6932056,North,New,2025-10-04
6678,Technology,Cold Call,Medium,4669351,South,New,2026-01-07
6679,Manufacturing,Partner,Medium,8611004,East,Contacted,2025-11-30
6680,Technology,Partner,Medium,4266804,East,Lost,2026-05-19
6681,Healthcare,Website,Medium,541506,South,Converted,2025-10-03
6682,Retail,Website,Large,3659375,North,Contacted,2025-12-17
6683,Technology,Partner,Large,833983,North,New,2025-09-19
6684,Healthcare,Website,Large,3536376,North,Lost,2025-11-15
6685,Technology,Campaign,Small,8787264,South,Contacted,2025-11-23
6686,Finance,Cold Call,Medium,6739696,East,Lost,2025-09-04
6687,Technology,Referral,Small,5888796,North,Converted,2025-09-13
6688,Technology,Referral,Small,8617130,North,Lost,2025-09-17
6689,Manufacturing,Campaign,Medium,3830322,West,Contacted,2025-08-19
6690,Finance,Partner,Medium,1247231,East,Converted,2026-01-19
6691,Manufacturing,Campaign,Small,7524828,North,Lost,2025-09-27
6692,Manufacturing,Website,Medium,1686154,East,Contacted,2025-09-16
6693,Manufacturing,Referral,Medium,9404373,South,Contacted,2025-12-21
6694,Retail,Website,Small,7053683,East,Lost,2026-02-23
6695,Healthcare,Cold Call,Medium,2084367,West,Lost,2026-05-21
6696,Retail,Referral,Large,8882355,South,Contacted,2025-07-30
6697,Healthcare,Cold Call,Large,7889856,East,Converted,2025-10-14
6698,Finance,Campaign,Large,3714407,West,New,2026-02-01
6699,Retail,Partner,Medium,4419942,West,New,2025-11-16
6700,Finance,Referral,Small,8485187,North,Lost,2025-08-19
6701,Technology,Partner,Medium,6407477,North,Lost,2025-10-29
6702,Manufacturing,Campaign,Medium,3867839,South,Lost,2025-09-26
6703,Finance,Partner,Large,3945222,North,Converted,2026-02-25
6704,Technology,Cold Call,Large,5595101,East,Contacted,2026-04-22
6705,Finance,Referral,Small,3767888,South,Qualified,2025-09-19
6706,Healthcare,Website,Small,8845724,South,New,2026-03-30
6707,Healthcare,Campaign,Small,3187141,South,New,2026-05-20
6708,Technology,Referral,Large,6570059,East,Qualified,2025-09-24
6709,Technology,Referral,Medium,6389669,East,Converted,2025-07-12
6710,Manufacturing,Campaign,Large,2833345,North,Lost,2026-05-16
6711,Retail,Referral,Small,4786527,South,Lost,2026-04-18
6712,Technology,Referral,Large,1897071,North,New,2025-09-13
6713,Technology,Partner,Small,291248,North,Lost,2025-07-03
6714,Finance,Referral,Large,8486549,North,Qualified,2025-11-09
6715,Manufacturing,Website,Large,780725,South,Qualified,2026-03-11
6716,Manufacturing,Campaign,Small,158026,West,Lost,2025-12-18
6717,Manufacturing,Referral,Medium,6268604,East,Contacted,2025-11-01
6718,Manufacturing,Referral,Medium,7613324,East,Qualified,2025-07-22
6719,Healthcare,Referral,Large,8111163,East,Converted,2025-07-26
6720,Retail,Cold Call,Medium,4169156,West,Qualified,2026-03-04
6721,Healthcare,Campaign,Medium,9255291,East,New,2025-08-04
6722,Healthcare,Referral,Small,6116900,South,New,2026-03-18
6723,Healthcare,Partner,Medium,4270627,North,New,2026-05-13
6724,Finance,Website,Medium,1544402,West,Lost,2026-02-16
6725,Manufacturing,Referral,Medium,7131266,East,Contacted,2025-10-12
6726,Finance,Referral,Medium,4347307,West,Contacted,2026-06-05
6727,Retail,Campaign,Small,158426,South,Lost,2026-05-04
6728,Healthcare,Referral,Medium,3102738,North,Converted,2026-05-05
6729,Finance,Cold Call,Large,8231167,East,Lost,2026-04-06
6730,Finance,Cold Call,Small,3801796,East,Contacted,2025-10-05
6731,Retail,Cold Call,Small,4620701,North,New,2026-04-30
6732,Manufacturing,Website,Large,4109463,South,Contacted,2026-04-28
6733,Retail,Referral,Small,5854085,North,Lost,2025-09-17
6734,Technology,Campaign,Medium,8708782,North,Lost,2025-12-15
6735,Finance,Partner,Medium,5696958,West,Contacted,2026-03-03
6736,Finance,Referral,Small,4830096,South,New,2025-12-17
6737,Retail,Referral,Large,8397308,North,New,2025-07-31
6738,Technology,Partner,Small,1690914,East,New,2026-05-13
6739,Healthcare,Campaign,Small,8164660,East,Contacted,2026-02-20
6740,Technology,Cold Call,Large,6937838,South,Qualified,2025-10-12
6741,Retail,Referral,Small,9315458,West,Converted,2026-01-02
6742,Healthcare,Campaign,Medium,3769550,North,Lost,2025-07-27
6743,Technology,Partner,Medium,4332079,North,New,2026-03-16
6744,Technology,Website,Medium,731896,South,New,2026-05-28
6745,Technology,Partner,Large,5353472,West,Contacted,2026-03-15
6746,Technology,Partner,Large,2788099,North,New,2026-03-22
6747,Manufacturing,Campaign,Medium,5275577,North,Converted,2025-08-24
6748,Manufacturing,Referral,Medium,5704643,South,Lost,2025-10-20
6749,Technology,Partner,Large,7034506,West,Qualified,2026-05-22
6750,Healthcare,Cold Call,Medium,163663,North,Qualified,2026-03-01
6751,Retail,Partner,Large,3602272,South,New,2026-04-15
6752,Finance,Referral,Medium,4286742,North,Qualified,2026-05-04
6753,Manufacturing,Cold Call,Medium,5360311,West,Qualified,2026-02-03
6754,Technology,Website,Small,5608647,West,Contacted,2026-01-10
6755,Retail,Website,Large,3467558,South,Lost,2026-01-10
6756,Finance,Cold Call,Small,5692211,West,New,2025-08-30
6757,Healthcare,Partner,Large,9746627,West,New,2025-11-12
6758,Technology,Cold Call,Medium,967015,West,Contacted,2026-01-22
6759,Healthcare,Referral,Small,7809547,South,New,2025-10-08
6760,Manufacturing,Partner,Large,6722320,South,Contacted,2025-11-04
6761,Manufacturing,Cold Call,Small,2558550,South,Converted,2025-11-03
6762,Retail,Campaign,Large,6337363,West,Converted,2025-11-18
6763,Manufacturing,Referral,Medium,8162002,South,New,2026-05-30
6764,Retail,Website,Small,4354538,West,Converted,2026-03-12
6765,Finance,Referral,Large,6217452,West,Qualified,2026-06-09
6766,Technology,Partner,Medium,5481754,North,Converted,2025-11-23
6767,Manufacturing,Campaign,Medium,5791605,North,Lost,2026-02-28
6768,Healthcare,Cold Call,Medium,1002565,North,Converted,2026-03-15
6769,Manufacturing,Partner,Small,7773583,East,Qualified,2025-10-21
6770,Retail,Partner,Medium,9077350,South,Lost,2025-11-10
6771,Finance,Website,Medium,4507816,North,New,2025-11-14
6772,Manufacturing,Referral,Medium,1610487,West,New,2025-09-24
6773,Finance,Campaign,Large,4248868,South,Converted,2026-01-04
6774,Technology,Partner,Small,7013187,South,Contacted,2025-08-12
6775,Technology,Partner,Medium,8003995,South,Contacted,2026-02-18
6776,Finance,Partner,Medium,3004787,East,New,2025-12-25
6777,Finance,Cold Call,Large,1199280,East,Converted,2026-06-06
6778,Retail,Website,Large,1370202,North,Qualified,2025-08-13
6779,Finance,Partner,Large,706536,North,Contacted,2025-06-28
6780,Manufacturing,Campaign,Large,7029557,South,Lost,2026-02-23
6781,Finance,Partner,Small,1617759,South,Lost,2025-10-30
6782,Manufacturing,Cold Call,Small,1789268,West,New,2025-06-26
6783,Retail,Website,Small,9301456,West,Converted,2026-02-03
6784,Retail,Referral,Medium,1761014,North,Qualified,2026-05-18
6785,Retail,Referral,Small,9427046,West,Contacted,2026-02-01
6786,Technology,Campaign,Small,7117211,South,Contacted,2025-11-27
6787,Technology,Website,Medium,6924948,South,New,2025-07-03
6788,Finance,Website,Small,6953833,East,Qualified,2025-11-22
6789,Finance,Referral,Medium,6455989,North,Qualified,2025-08-12
6790,Manufacturing,Campaign,Small,9667059,North,New,2026-01-08
6791,Technology,Campaign,Large,3613072,West,Converted,2026-01-07
6792,Retail,Partner,Medium,7946550,North,New,2025-11-27
6793,Healthcare,Referral,Medium,7857967,West,Qualified,2026-02-13
6794,Retail,Cold Call,Medium,8255340,East,New,2026-02-15
6795,Finance,Referral,Medium,6713307,East,Converted,2025-08-24
6796,Healthcare,Partner,Medium,770622,East,Contacted,2025-09-25
6797,Finance,Campaign,Small,5216116,South,Lost,2025-09-22
6798,Manufacturing,Partner,Small,1498754,East,Lost,2025-12-21
6799,Healthcare,Partner,Medium,3031318,North,Contacted,2025-08-06
6800,Finance,Partner,Medium,6647028,North,Qualified,2026-01-03
6801,Manufacturing,Cold Call,Medium,3284102,North,Lost,2025-10-20
6802,Healthcare,Partner,Medium,4148744,West,Converted,2025-06-25
6803,Manufacturing,Website,Large,1383613,North,Qualified,2026-05-04
6804,Healthcare,Partner,Medium,7660888,East,Qualified,2025-09-30
6805,Manufacturing,Website,Small,2990273,South,Qualified,2026-01-12
6806,Manufacturing,Campaign,Large,8198252,East,Lost,2025-10-25
6807,Technology,Website,Small,3685575,East,Converted,2025-10-17
6808,Finance,Campaign,Small,7897302,South,New,2026-05-17
6809,Manufacturing,Campaign,Medium,5182267,North,New,2025-07-12
6810,Finance,Partner,Small,3407582,South,Contacted,2025-11-29
6811,Retail,Referral,Small,6665019,North,Contacted,2026-04-25
6812,Manufacturing,Website,Large,3014748,East,Qualified,2025-07-06
6813,Manufacturing,Cold Call,Small,7242681,West,Qualified,2025-11-30
6814,Technology,Partner,Medium,8767424,North,Contacted,2025-09-02
6815,Healthcare,Referral,Small,5643927,West,Contacted,2025-12-18
6816,Manufacturing,Campaign,Small,3912328,East,New,2026-01-09
6817,Technology,Campaign,Small,1130692,North,New,2026-01-15
6818,Healthcare,Partner,Medium,6273005,North,Qualified,2026-03-30
6819,Healthcare,Partner,Small,7549418,South,Contacted,2026-01-08
6820,Retail,Cold Call,Large,8270786,South,Converted,2026-05-26
6821,Finance,Campaign,Small,3471682,East,New,2025-11-13
6822,Retail,Campaign,Small,1674511,South,New,2026-04-11
6823,Healthcare,Partner,Medium,5855911,North,Lost,2025-07-23
6824,Retail,Campaign,Small,3597940,South,Qualified,2025-10-16
6825,Manufacturing,Partner,Medium,447371,North,Qualified,2025-09-24
6826,Manufacturing,Referral,Large,5066625,South,New,2025-11-09
6827,Healthcare,Website,Small,7661309,West,New,2025-07-25
6828,Manufacturing,Cold Call,Small,9491220,East,Lost,2025-11-05
6829,Manufacturing,Cold Call,Medium,3237253,East,Qualified,2026-01-14
6830,Technology,Partner,Medium,6571501,North,Contacted,2025-09-26
6831,Technology,Cold Call,Small,5020772,South,Qualified,2025-11-10
6832,Technology,Cold Call,Large,7012743,South,Converted,2026-01-09
6833,Manufacturing,Cold Call,Large,3244513,East,New,2025-06-20
6834,Technology,Campaign,Medium,3130340,South,Contacted,2025-12-29
6835,Retail,Referral,Small,1270937,North,Lost,2025-08-09
6836,Manufacturing,Partner,Large,7221389,North,Lost,2025-09-17
6837,Technology,Cold Call,Small,4990605,West,Contacted,2026-06-07
6838,Healthcare,Campaign,Medium,5015882,South,Lost,2025-12-29
6839,Healthcare,Referral,Large,4160051,North,Converted,2025-08-12
6840,Manufacturing,Cold Call,Medium,3711509,South,Contacted,2025-12-13
6841,Technology,Campaign,Large,2685767,South,Contacted,2025-10-04
6842,Healthcare,Partner,Small,9598588,West,Converted,2026-02-09
6843,Manufacturing,Referral,Medium,4107210,West,New,2026-01-18
6844,Manufacturing,Partner,Large,3335658,South,New,2025-07-04
6845,Healthcare,Referral,Medium,9737192,South,Qualified,2026-05-10
6846,Manufacturing,Campaign,Medium,1980093,West,Qualified,2026-02-07
6847,Finance,Referral,Small,9121458,West,Contacted,2026-02-28
6848,Healthcare,Website,Large,6971355,West,Converted,2026-04-27
6849,Healthcare,Cold Call,Small,5237303,East,Lost,2026-03-20
6850,Technology,Referral,Medium,4209712,South,Qualified,2025-10-11
6851,Finance,Cold Call,Medium,9169653,West,Converted,2026-03-16
6852,Retail,Website,Medium,3562826,West,Lost,2026-04-27
6853,Retail,Cold Call,Medium,1492736,South,Qualified,2025-06-23
6854,Retail,Campaign,Medium,1182779,East,Converted,2026-01-22
6855,Manufacturing,Campaign,Medium,114329,South,Lost,2026-05-17
6856,Technology,Cold Call,Small,6318549,East,Contacted,2025-08-27
6857,Retail,Cold Call,Medium,4808515,West,Contacted,2026-04-26
6858,Retail,Partner,Medium,6567333,East,Converted,2026-03-06
6859,Manufacturing,Cold Call,Large,6545165,East,New,2026-04-13
6860,Retail,Website,Small,4770536,East,New,2025-12-30
6861,Technology,Campaign,Small,3741019,South,Qualified,2025-09-03
6862,Healthcare,Referral,Small,2711410,East,Contacted,2026-02-17
6863,Retail,Referral,Medium,6098321,South,Converted,2026-02-23
6864,Manufacturing,Referral,Large,1508012,East,Lost,2026-04-30
6865,Technology,Website,Medium,2077935,East,New,2025-11-15
6866,Finance,Website,Small,5365171,South,Lost,2025-10-07
6867,Retail,Website,Large,1656981,North,New,2026-01-26
6868,Technology,Partner,Medium,4128492,West,New,2025-07-20
6869,Finance,Campaign,Medium,8221785,East,Lost,2025-09-28
6870,Retail,Campaign,Large,6552575,North,Lost,2025-08-26
6871,Manufacturing,Cold Call,Small,3643125,East,Lost,2026-04-11
6872,Retail,Campaign,Small,7887997,South,Contacted,2026-01-01
6873,Technology,Website,Large,4527801,South,Converted,2026-01-02
6874,Healthcare,Referral,Medium,281176,East,Qualified,2025-11-25
6875,Healthcare,Referral,Small,5843602,East,Converted,2026-02-17
6876,Finance,Referral,Large,1369298,East,Lost,2025-12-27
6877,Finance,Website,Large,3836575,North,New,2026-03-22
